fold,feature,baseline_rmse,rmse_permuted,delta,n_val_rows
5,global_horizontal_irradiance,81.1418092947197,79.28905163084279,-1.8527576638769148,2016
5,gust_ratio_10m,81.1418092947197,80.8220218060818,-0.31978748863789974,2016
5,gustiness_10m,81.1418092947197,81.26391075919595,0.12210146447624481,2016
5,load_forecast,81.1418092947197,97.29148660358966,16.149677308869954,2016
5,load_forecast_lag_1,81.1418092947197,88.06654210396105,6.924732809241348,2016
5,load_forecast_lag_2,81.1418092947197,79.02723341817067,-2.11457587654904,2016
5,load_forecast_lag_6,81.1418092947197,79.10014510056082,-2.0416641941588836,2016
5,load_forecast_roll_mean_24,81.1418092947197,79.09500503130661,-2.046804263413094,2016
5,load_forecast_roll_mean_6,81.1418092947197,79.0992693696434,-2.042539925076312,2016
5,precipitation_amount,81.1418092947197,81.12892820969842,-0.012881085021291483,2016
5,relative_humidity_2m,81.1418092947197,81.30362748695282,0.16181819223311322,2016
5,residual_load_lag_1,81.1418092947197,81.38338278141285,0.2415734866931416,2016
5,residual_load_lag_2,81.1418092947197,82.30025304335689,1.1584437486371826,2016
5,residual_load_lag_6,81.1418092947197,87.2489346218259,6.107125327106189,2016
5,residual_load_roll_mean_24,81.1418092947197,81.06047294317868,-0.08133635154102592,2016
5,residual_load_roll_mean_6,81.1418092947197,81.04295191187366,-0.09885738284604884,2016
5,solar_forecast,81.1418092947197,108.26644892852863,27.124639633808926,2016
5,solar_forecast_diff_1,81.1418092947197,117.8879553797472,36.74614608502749,2016
5,solar_forecast_lag_1,81.1418092947197,82.27477265877282,1.1329633640531114,2016
5,solar_forecast_lag_2,81.1418092947197,110.16818826683253,29.026378972112823,2016
5,solar_forecast_lag_6,81.1418092947197,80.15704491755695,-0.9847643771627617,2016
5,solar_forecast_roll_mean_24,81.1418092947197,80.8894341098863,-0.2523751848334115,2016
5,solar_forecast_roll_mean_6,81.1418092947197,81.72270492656878,0.5808956318490743,2016
5,temp_apparent_gap,81.1418092947197,82.28404456025781,1.1422352655381047,2016
5,temp_dew_spread,81.1418092947197,81.26258864706203,0.12077935234232484,2016
5,wind_dir_cos,81.1418092947197,80.9584030955382,-0.1834061991815048,2016
5,wind_dir_sin,81.1418092947197,81.51410204071051,0.372292745990805,2016
5,wind_direction_80m,81.1418092947197,81.56863135265269,0.42682205793298067,2016
5,wind_forecast,81.1418092947197,86.61101393284929,5.4692046381295825,2016
5,wind_forecast_diff_1,81.1418092947197,81.09497722712068,-0.04683206759902703,2016
5,wind_forecast_diff_6,81.1418092947197,79.63202719540203,-1.5097820993176754,2016
5,wind_forecast_lag_1,81.1418092947197,79.93385331998495,-1.2079559747347588,2016
5,wind_forecast_lag_2,81.1418092947197,80.9714232994982,-0.17038599522150832,2016
5,wind_forecast_lag_6,81.1418092947197,81.38194269390942,0.2401333991897161,2016
5,wind_forecast_roll_mean_24,81.1418092947197,86.0985964540323,4.956787159312597,2016
5,wind_forecast_roll_mean_6,81.1418092947197,83.00422783505161,1.8624185403319018,2016
5,wind_gust_speed_10m,81.1418092947197,81.691433359799,0.5496240650792998,2016
5,wind_speed_10m,81.1418092947197,81.06420014568714,-0.07760914903256833,2016
5,wind_speed_80m,81.1418092947197,78.93647344732767,-2.2053358473920355,2016
5,ws_ratio_80_10,81.1418092947197,77.4023987821292,-3.73941051259051,2016
