fold,feature,baseline_rmse,rmse_permuted,delta,n_val_rows
4,clear_sky_proxy,50.799676364593275,50.72248854236319,-0.07718782223008702,2016
4,cloud_cover_high,50.799676364593275,50.6673491724661,-0.13232719212717114,2016
4,cloud_cover_low,50.799676364593275,50.80964611046761,0.009969745874336411,2016
4,cloud_cover_mid,50.799676364593275,50.777617220718305,-0.022059143874969322,2016
4,cloud_cover_total,50.799676364593275,49.823740247603574,-0.9759361169897005,2016
4,cloud_cover_total_xmk_diff,50.799676364593275,50.5933882831025,-0.2062880814907757,2016
4,cloud_cover_total_xmk_mean,50.799676364593275,50.585329327006846,-0.21434703758642826,2016
4,cloud_cover_total_xmk_std,50.799676364593275,50.563878189105964,-0.23579817548731086,2016
4,cloud_cover_total_xmk_z,50.799676364593275,50.64917896804142,-0.1504973965518559,2016
4,cloud_low_share,50.799676364593275,50.79134093887501,-0.008335425718264844,2016
4,cloud_x_solar,50.799676364593275,50.74194883404608,-0.05772753054719715,2016
4,convective_available_potential_energy,50.799676364593275,51.00629634946791,0.20661998487463507,2016
4,convective_inhibition,50.799676364593275,50.37857122736482,-0.42110513722845155,2016
4,dew_point_temperature_2m,50.799676364593275,49.58185441492935,-1.2178219496639215,2016
4,diffuse_horizontal_irradiance,50.799676364593275,49.890126002593846,-0.909550361999429,2016
4,direct_normal_irradiance,50.799676364593275,50.61702713274082,-0.18264923185245152,2016
4,dow,50.799676364593275,50.78177691554148,-0.017899449051796523,2016
4,dow_cos,50.799676364593275,50.875596273435235,0.07591990884196065,2016
4,dow_sin,50.799676364593275,50.739267049714535,-0.060409314878739906,2016
4,dow_x_market,50.799676364593275,50.66114643702334,-0.13852992756993388,2016
4,freezing_level_height,50.799676364593275,49.844799748039385,-0.9548766165538893,2016
4,global_horizontal_irradiance,50.799676364593275,65.45117975284671,14.651503388253438,2016
4,gust_ratio_10m,50.799676364593275,50.91720604071019,0.11752967611691645,2016
4,gustiness_10m,50.799676364593275,50.95470842100111,0.15503205640783335,2016
4,hour,50.799676364593275,50.59330858781027,-0.20636777678300433,2016
4,hour_cos,50.799676364593275,50.736190421646796,-0.06348594294647825,2016
4,hour_sin,50.799676364593275,50.776801258022715,-0.022875106570559467,2016
