fold,group_id,group_size,baseline_rmse,rmse_permuted,delta
3,corr_7228722225,1,87.60307210837384,83.78988204316367,-3.813190065210165
3,corr_7260187677,1,87.60307210837384,87.6945727174604,0.09150060908656599
3,corr_7271407478,4,87.60307210837384,87.5154996941684,-0.08757241420543949
3,corr_7288168412,1,87.60307210837384,86.6141913083989,-0.988880799974936
3,corr_7670639915,1,87.60307210837384,87.60307210837384,0.0
3,corr_7681259113,1,87.60307210837384,87.67625707277483,0.07318496440099409
3,corr_7692105271,1,87.60307210837384,87.31595084159584,-0.2871212667780014
3,corr_7695254633,1,87.60307210837384,87.69580531477447,0.09273320640063787
3,corr_7747405953,1,87.60307210837384,87.09649887506453,-0.5065732333093109
3,corr_7756784459,7,87.60307210837384,80.92342742591438,-6.679644682459454
3,corr_8068499262,1,87.60307210837384,87.2228701760546,-0.38020193231923827
3,corr_8074303396,4,87.60307210837384,71.41289477517982,-16.190177333194015
3,corr_8165169951,2,87.60307210837384,87.60235664032652,-0.0007154680473178132
3,corr_8176627145,1,87.60307210837384,87.45791004998681,-0.14516205838702945
3,corr_8242182285,1,87.60307210837384,86.62275665490908,-0.9803154534647547
3,corr_8258561280,1,87.60307210837384,88.10749047487553,0.5044183665016959
3,corr_8622857013,6,87.60307210837384,88.40282282313126,0.7997507147574225
3,corr_8888435152,1,87.60307210837384,87.30832270064646,-0.29474940772738023
3,corr_9059684305,1,87.60307210837384,86.53331095482918,-1.0697611535446612
3,corr_9128207942,1,87.60307210837384,87.66667392791845,0.06360181954461552
3,corr_9272111714,8,87.60307210837384,71.70708930603723,-15.895982802336604
3,corr_9337176525,1,87.60307210837384,87.48081987961929,-0.12225222875454733
3,corr_9625579007,1,87.60307210837384,87.55567210487483,-0.04740000349900697
3,corr_9664906132,1,87.60307210837384,87.60307210837384,0.0
3,corr_9826885691,1,87.60307210837384,88.7298593930949,1.1267872847210612
3,corr_9954955942,1,87.60307210837384,88.92244984499479,1.3193777366209503
3,corr_9989339831,1,87.60307210837384,87.5382251310878,-0.06484697728603805
4,corr_0236486778,1,50.799676364593275,50.12727238743023,-0.672403977163043
4,corr_0280883957,1,50.799676364593275,50.78710735335294,-0.012569011240337602
4,corr_0325269136,1,50.799676364593275,50.823242216258194,0.023565851664919535
4,corr_0483385472,1,50.799676364593275,50.80048349071635,0.0008071261230782056
4,corr_0597931175,1,50.799676364593275,50.56078441542453,-0.238891949168746
4,corr_0720521319,1,50.799676364593275,50.799676364593275,0.0
